type,text,label,is_label_correct,is_grammatically,is_makes_sense,ptype->htype,from->to,section,worker,is_completed,row_id,hit_id
P,What do you think of that? 38 I scrutinized the **doorknob**.,entailment,,,,hypo->hyper,doorknob->part,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
H,I scrutinized the **part**.,entailment,,,,hypo->hyper,doorknob->part,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
P,What do you think of that? 38 I scrutinized the **ingredient**.,contradiction,,,,hypo->nonhypo,ingredient->color,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
H,I scrutinized the **color**.,contradiction,,,,hypo->nonhypo,ingredient->color,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
P,What do you think of that? 38 I scrutinized the **swatch**.,contradiction,,,,hypo->nonhypo,swatch->color,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
H,I scrutinized the **color**.,contradiction,,,,hypo->nonhypo,swatch->color,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
P,What do you think of that? 38 I scrutinized the **element**.,contradiction,,,,hypo->nonhypo,element->color,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
H,I scrutinized the **color**.,contradiction,,,,hypo->nonhypo,element->color,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
P,What do you think of that? 38 I scrutinized the **accessory**.,contradiction,,,,hypo->nonhypo,accessory->color,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
H,I scrutinized the **color**.,contradiction,,,,hypo->nonhypo,accessory->color,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
P,What do you think of that? 38 I scrutinized the **doorknob**.,contradiction,,,,hypo->nonhypo,doorknob->color,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
H,I scrutinized the **color**.,contradiction,,,,hypo->nonhypo,doorknob->color,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
P,What do you think of that? 38 I scrutinized the **ingredient**.,contradiction,,,,hypo->nonhypo,ingredient->structure,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
H,I scrutinized the **structure**.,contradiction,,,,hypo->nonhypo,ingredient->structure,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
P,What do you think of that? 38 I scrutinized the **swatch**.,contradiction,,,,hypo->nonhypo,swatch->structure,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
H,I scrutinized the **structure**.,contradiction,,,,hypo->nonhypo,swatch->structure,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
P,What do you think of that? 38 I scrutinized the **element**.,contradiction,,,,hypo->nonhypo,element->structure,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
H,I scrutinized the **structure**.,contradiction,,,,hypo->nonhypo,element->structure,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
P,What do you think of that? 38 I scrutinized the **accessory**.,contradiction,,,,hypo->nonhypo,accessory->structure,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
H,I scrutinized the **structure**.,contradiction,,,,hypo->nonhypo,accessory->structure,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
P,What do you think of that? 38 I scrutinized the **doorknob**.,contradiction,,,,hypo->nonhypo,doorknob->structure,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
H,I scrutinized the **structure**.,contradiction,,,,hypo->nonhypo,doorknob->structure,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,79,3PA41K45VN5HFV9OGYQ9553UVL67PD
P,"Owners, the government included, traditionally have maintained some level of internal facility **planning** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",entailment,,,,hypo->hyper,planning->activity,1,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",entailment,,,,hypo->hyper,planning->activity,1,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",neutral,,,,hyper->hypo,activity->training,2 hyper->hypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **training** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",neutral,,,,hyper->hypo,activity->training,2 hyper->hypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",neutral,,,,hyper->hypo,activity->course,2 hyper->hypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **course** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",neutral,,,,hyper->hypo,activity->course,2 hyper->hypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",neutral,,,,hyper->hypo,activity->research,2 hyper->hypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **research** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",neutral,,,,hyper->hypo,activity->research,2 hyper->hypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",neutral,,,,hyper->hypo,activity->trial,2 hyper->hypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **trial** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",neutral,,,,hyper->hypo,activity->trial,2 hyper->hypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",neutral,,,,hyper->hypo,activity->project,2 hyper->hypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **project** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",neutral,,,,hyper->hypo,activity->project,2 hyper->hypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **training** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",entailment,,,,hypo->hyper,training->activity,2 hypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",entailment,,,,hypo->hyper,training->activity,2 hypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **course** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",entailment,,,,hypo->hyper,course->activity,2 hypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",entailment,,,,hypo->hyper,course->activity,2 hypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **research** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",entailment,,,,hypo->hyper,research->activity,2 hypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",entailment,,,,hypo->hyper,research->activity,2 hypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **trial** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",entailment,,,,hypo->hyper,trial->activity,2 hypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",entailment,,,,hypo->hyper,trial->activity,2 hypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **project** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",entailment,,,,hypo->hyper,project->activity,2 hypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",entailment,,,,hypo->hyper,project->activity,2 hypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **curriculum** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,nonhypo->hyper,curriculum->activity,3 Nonhypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,nonhypo->hyper,curriculum->activity,3 Nonhypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **need** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,nonhypo->hyper,need->activity,3 Nonhypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,nonhypo->hyper,need->activity,3 Nonhypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **expertise** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,nonhypo->hyper,expertise->activity,3 Nonhypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,nonhypo->hyper,expertise->activity,3 Nonhypo->hyper,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,hyper->nonhypo,activity->curriculum,3 Hyper->Nonhypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **curriculum** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,hyper->nonhypo,activity->curriculum,3 Hyper->Nonhypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,hyper->nonhypo,activity->need,3 Hyper->Nonhypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **need** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,hyper->nonhypo,activity->need,3 Hyper->Nonhypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,hyper->nonhypo,activity->expertise,3 Hyper->Nonhypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"Owners, the government included, traditionally have maintained some level of internal facility **expertise** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,hyper->nonhypo,activity->expertise,3 Hyper->Nonhypo,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",neutral,,,,hyper->hypo,activity->planning,4 hyper->hypo freestyle original,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,The owners traditionally maintain an internal facility **planning** and design oversight capability.,neutral,,,,hyper->hypo,activity->planning,4 hyper->hypo freestyle original,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **activity** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,hyper->nonhypo,activity->curriculum,4 hyper->Nonhypo freestyle original,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"The owners, including the government, usually have an internal facility **curriculum** that ensures new facility acceptably balance all relevant factors.",contradiction,,,,hyper->nonhypo,activity->curriculum,4 hyper->Nonhypo freestyle original,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **planning** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",entailment,,,,hypo->hyper,planning->activity,5 hypo->hyper freestyle original,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,The owners generally maintain an internal facility **activity** and design oversight capability to make sure all relevant factors are balanced.,entailment,,,,hypo->hyper,planning->activity,5 hypo->hyper freestyle original,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
P,"Owners, the government included, traditionally have maintained some level of internal facility **planning** and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.",contradiction,,,,hypo->nonhypo,planning->curriculum,5 hypo->Nonhypo freestyle original,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
H,"An internal facility **curriculum** and design oversight capability is usually put in place by the owners, but that may not be the case going forward.",contradiction,,,,hypo->nonhypo,planning->curriculum,5 hypo->Nonhypo freestyle original,A1W1X3S1Y0RKF3,True,80,3NCN4N1H1GI4EM01D0PX6IKVEWWBN7
